"Time (s)","Sound pressure level (dB)"
4.103900000E1,5.663899845E1
4.128700000E1,5.494654466E1
4.155800000E1,5.564956216E1
4.181900000E1,5.663250304E1
4.211300000E1,5.652236278E1
4.238100000E1,5.614203459E1
4.264000000E1,5.433145844E1
4.295000000E1,6.132645299E1
4.326200000E1,6.040612545E1
4.351400000E1,5.905916902E1
4.377100000E1,5.885516023E1
4.401000000E1,5.514814582E1
4.430800000E1,5.663232510E1
4.455900000E1,5.055807811E1
4.482100000E1,5.614950318E1
4.513300000E1,6.025044420E1
4.537500000E1,5.643182261E1
4.568900000E1,5.709089314E1
4.600500000E1,5.480136123E1
4.624500000E1,5.924046686E1
4.656900000E1,6.172358505E1
4.684100000E1,5.645515217E1
4.711100000E1,6.002156043E1
4.736300000E1,6.182669975E1
4.759700000E1,5.557741963E1
4.786700000E1,5.598662295E1
4.818300000E1,5.664767890E1
4.847900000E1,5.956168629E1
4.874200000E1,5.713315811E1
4.898900000E1,5.765479272E1
4.931400000E1,5.507101982E1
4.961600000E1,5.361677606E1
4.990000000E1,5.558547080E1
5.019600000E1,5.402951441E1
5.046500000E1,5.805429700E1
5.078800000E1,5.327636151E1
5.110300000E1,4.980825483E1
5.137100000E1,5.290981249E1
5.165200000E1,4.817864123E1
5.190100000E1,5.585478693E1
5.214500000E1,5.457392293E1
5.242900000E1,5.449921652E1
5.272500000E1,5.537781025E1
5.302100000E1,5.598018287E1
5.326000000E1,5.612851081E1
5.355800000E1,5.312697891E1
5.384800000E1,5.799703575E1
5.409200000E1,5.662162553E1
5.433900000E1,5.392344795E1
5.459100000E1,5.398098819E1
5.494900000E1,5.489231889E1
5.527100000E1,5.658153835E1
5.552800000E1,5.624900056E1
5.589500000E1,4.979935744E1
5.616900000E1,5.146998424E1
5.645400000E1,5.878755245E1
5.668600000E1,5.846227673E1
5.694400000E1,5.977267383E1
5.726200000E1,5.508647523E1
5.754400000E1,5.138853207E1
5.784300000E1,5.327451232E1
5.808600000E1,5.887142781E1
5.837800000E1,5.858062431E1
5.862200000E1,5.917458096E1
5.889700000E1,6.050411670E1
5.926300000E1,5.908687144E1
5.952100000E1,5.570790758E1
5.981900000E1,5.444849000E1
6.006100000E1,5.201240285E1
6.032000000E1,4.755830762E1
6.061900000E1,5.204388424E1
6.086500000E1,5.626914911E1
6.117500000E1,5.280379974E1
6.142900000E1,5.093923019E1
6.173000000E1,5.460427137E1
6.197800000E1,5.299601182E1
6.230600000E1,5.424208739E1
6.257600000E1,5.253762352E1
6.283700000E1,5.544043962E1
6.309800000E1,5.527614156E1
6.335400000E1,5.747262922E1
6.360700000E1,5.468151445E1
6.384900000E1,5.582905565E1
6.410700000E1,5.802400474E1
6.435000000E1,5.204893636E1
6.459600000E1,5.280146425E1
6.486300000E1,4.876648093E1
6.509700000E1,5.311679703E1
6.537500000E1,5.192778643E1
6.571400000E1,5.346709918E1
6.597900000E1,5.370921552E1
6.627900000E1,5.676705279E1
6.652200000E1,5.832258643E1
6.676600000E1,6.257736406E1
6.703100000E1,6.295448429E1
6.737800000E1,6.100964383E1
6.766100000E1,5.182636016E1
6.790700000E1,4.952717893E1
6.821100000E1,5.667475715E1
6.850300000E1,5.872819054E1
6.882100000E1,6.004516195E1
6.907300000E1,5.559244143E1
6.935100000E1,5.600379936E1
6.961500000E1,5.338006499E1
6.987600000E1,5.360104859E1
7.011900000E1,4.644905289E1
7.037100000E1,4.528909123E1
7.067200000E1,5.787885076E1
7.091600000E1,5.602551032E1
7.115700000E1,5.989544193E1
7.142200000E1,6.110384869E1
7.167900000E1,5.887448069E1
7.192600000E1,5.797896456E1
7.226000000E1,5.965665129E1
7.251000000E1,6.477744226E1
7.281200000E1,6.243775536E1
7.310800000E1,5.921576979E1
7.335600000E1,6.629420582E1
7.364100000E1,6.683725429E1
7.392300000E1,5.758295449E1
7.418800000E1,5.654909286E1
7.448600000E1,5.881341247E1
7.472100000E1,5.546609910E1
7.498300000E1,5.586542777E1
7.526600000E1,5.463216262E1
7.558500000E1,5.947397496E1
7.586200000E1,6.218459899E1
7.609800000E1,6.134189272E1
7.635800000E1,5.727526170E1
7.666700000E1,5.579062978E1
7.699300000E1,6.015063828E1
7.729000000E1,6.022787424E1
7.756300000E1,5.646982462E1
7.782200000E1,6.005734442E1
7.813200000E1,5.950776839E1
7.842200000E1,6.314009710E1
7.880400000E1,5.425753266E1
7.910400000E1,5.909139002E1
7.935300000E1,5.600377253E1
7.962300000E1,6.036368528E1
7.993700000E1,5.940415340E1
8.018900000E1,6.102152187E1
8.050000000E1,6.619104713E1
8.074000000E1,6.149981675E1
8.098900000E1,5.978899259E1
8.123800000E1,5.963150500E1
8.150300000E1,6.509054947E1
8.181300000E1,6.387458039E1
8.220700000E1,6.421798778E1
8.246100000E1,6.092500605E1
8.271900000E1,6.039313205E1
8.297100000E1,5.885189543E1
8.328000000E1,6.068901175E1
8.355600000E1,6.531581124E1
8.381900000E1,6.460984287E1
8.407800000E1,6.281147078E1
8.435000000E1,5.961599483E1
8.463400000E1,5.915457491E1
8.489200000E1,5.383227231E1
8.513000000E1,5.278474817E1
8.551100000E1,6.165964712E1
8.574900000E1,6.442604107E1
8.600700000E1,6.551005247E1
8.626000000E1,6.660338206E1
8.650900000E1,6.304014634E1
8.676000000E1,6.488065719E1
8.701800000E1,6.416881833E1
8.728000000E1,5.892166498E1
8.754500000E1,5.946249393E1
8.785000000E1,6.506678358E1
8.809400000E1,5.703264442E1
8.840500000E1,6.164086486E1
8.876300000E1,6.276173959E1
8.906100000E1,5.818071871E1
8.930500000E1,5.844394446E1
8.956300000E1,5.657440647E1
8.987400000E1,6.120356137E1
9.011500000E1,6.094306560E1
9.041100000E1,5.978472131E1
9.065500000E1,6.008128664E1
9.092400000E1,5.758286780E1
9.123300000E1,5.353387594E1
9.151600000E1,5.676204998E1
9.183800000E1,5.245702159E1
9.218200000E1,5.642589170E1
9.243600000E1,5.542467479E1
9.268000000E1,5.580829615E1
9.297600000E1,5.148061441E1
9.322800000E1,4.635974806E1
9.353200000E1,5.465579762E1
9.377300000E1,5.154999739E1
9.402200000E1,5.544992474E1
9.427900000E1,5.302390200E1
9.453300000E1,5.127982623E1
9.478800000E1,5.263086656E1
9.503100000E1,5.128121484E1
9.532100000E1,5.061466876E1
9.557700000E1,5.328260476E1
9.582800000E1,5.101663724E1
9.607100000E1,5.400893265E1
9.640400000E1,5.756552061E1
9.665500000E1,5.665487755E1
9.690400000E1,5.719000980E1
9.715400000E1,5.593995548E1
9.740400000E1,5.420194495E1
9.771300000E1,4.867232074E1
9.802100000E1,5.053798103E1
9.830700000E1,4.874294948E1
9.857500000E1,5.754515654E1
9.883700000E1,5.863618568E1
9.909700000E1,6.070195076E1
9.935300000E1,5.434874196E1
9.961300000E1,6.163600431E1
9.987300000E1,5.555228218E1
1.001200000E2,5.733850418E1
1.003910000E2,6.133233800E1
1.006620000E2,5.853313440E1
1.009020000E2,5.435835494E1
1.011680000E2,5.329891948E1
1.014680000E2,5.356470018E1
